name,slug,species,description,genetic_cultivation_description,references,hero_image_attribution,lab_data_attribution,thc_min,thc_max,cbd_min,cbd_max,featured_position,featured,avatar_image_url,hero_image_url,aliases,effects,flavors,effects_cleaned,flavors_cleaned,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted
Bob Marley,bob-marley,hybrid,"Named after the legendary Jamacian reggae artist and cannabis culture icon, Bob Marley is a strain of mysterious origin and lineage. Some sources claim that this sativa-leaning variety was created by the Dutch breeder Goldenseed, but the direct parentage of Bob Marely remains unconfirmed.

Bob Marley is reported to grow very tall, producing high yields of small, airy buds in a 56-to-63-day flowering period. Bob Marley is said to respond well to warm, outdoor climates and greenhouse grows. 

According to Amsterdam Marijuana Seeds, which sells feminized Bob Marley seeds, outdoor cultivators may expect harvests of up to 425 grams per square meter, while indoor harvests can measure up to 350 grams per square meter.",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/675/avatar/original/1565374478-180125_18890_BobMarley_1.jpg,https://images.weedmaps.com/strains/000/000/675/hero/original/1585963062-Bob-Marley_SS.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}]","[{'id': 'ff3a794b-6074-40a3-9153-4265e19ce740', 'type': 'tag', 'name': 'Strawberry'}, {'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}, {'id': 'fef24c0b-58cb-49c1-b491-a3fe7c8ce4fd', 'type': 'tag', 'name': 'Chestnut'}]","['Energetic', 'Happy', 'Creative']","['Strawberry', 'Apple', 'Chestnut']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Bruce Banner,bruce-banner,hybrid,"Bruce Banner is a powerhouse strain with a reputation as big and green as its comic book namesake. 

Named for the Incredible Hulk’s alter ego, Bruce Banner was bred by Los Angeles-based Dark Horse Genetics to be one of the most potent cultivars on the market.

Using OG Kush and Strawberry Diesel parents, breeders created five phenotypes. Bruce Banner #2 and #4 were quickly dropped, while #1, #3 and #5 were selected for their high potency. 

When grown indoors, breeders can expect a flowering period of 9-10 weeks, as well as a high resistance to disease, mold and pests. This tall-growing plant produces long, fluffy buds that practically glisten with trichome density.",,Dark Horse Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/036/avatar/original/1557956578-Kumba_Hills_Bruce_Banner_01.jpg,https://images.weedmaps.com/strains/000/000/036/hero/original/1581016834-BruceBanner.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': 'da04d5f5-0601-4ebc-a2ef-cd23a944c537', 'type': 'tag', 'name': 'Ammonia'}, {'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Energetic', 'Creative', 'Focused']","['Ammonia', 'Citrus', 'Earthy']",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Bubba Kush,bubba-kush,hybrid,"Bubba Kush originated in the early 1990s as an accidental hybrid that crossed itself in Matt Berger’s garden. 

Also known as Bubba, Berger discovered a phenotype called Kush -- a cut of the Afghan Kush landrace strain that grew in the wild. While experimenting indoors with these Kush genetics, a crop of Northern Lights growing in the same room ended up intermingling with Kush, leaving behind a set of seeds. 

The seeds ended up growing into the first Bubba Kush flower, which became a major commercial success that attracted celebrity consumers such as Cypress Hill, Dr. Dre and Snoop Dogg. Its popularity led to several copycat buds in dispensaries, so Berger renamed his genetics OG Kush to differentiate his crop from the rest.  

Bubba Kush is a mostly Indica-dominant strain, with short internodes, squat stature and broad fan leaves, thanks to its Afghan and backcrossed OG Kush heritage. It’s ready for harvest in 8-to-9 weeks, or in early October, producing compact nugs that sparkle with resin. ",,Matt Berger/Bubba,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/038/avatar/original/1561423177-DXe4lNDIQ0S6eGznuy06_180305_47611_Pre98_BubbaKush_1.jpg,https://images.weedmaps.com/strains/000/000/038/hero/original/1583292422-BubbaKush.jpg,[],"[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': '23dc43c8-238e-4a5c-96cf-420a634fd575', 'type': 'tag', 'name': 'Coffee'}, {'id': 'b9e78796-d17d-4c13-b834-7159b081244c', 'type': 'tag', 'name': 'Spicy/Herbal'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Happy', 'Euphoric', 'Relaxed']","['Coffee', 'Spicy/Herbal', 'Earthy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Bubble Gum,bubble-gum,hybrid,"The exact lineage and genetics of Bubble Gum remain a mystery. However, the strain’s history began in Indiana, where its original grower gave three different Bubble Gum plants to three Netherlands breeders — Adam of T.H. Seeds, and Cerebral Seeds’ Simon and Tony (who eventually split to form Serious Seeds and Sagarmatha Seeds, respectively). 

In the Netherlands, each breeder cultivated a slightly different Bubble Gum phenotype. Adam at T.H. Seeds describes his version as “mostly Indica,” while Simon at Cerebral Seeds considers his variation of the strain “mostly Sativa.” 

Bubble Gum has won 13 awards, including 2nd at High Times Cannabis Cup in 1995, 1st Outdoor at Spannabis Cup in 2005, 1st Outdoor at Spannabis Cup in 2006 and 1st Hybrid at the 4th annual Jack Herer Cup in 2018. 

Today, both regular and feminized seeds are available from Serious Seeds, and Bubble Gum is the only inbred strain offered by the seed bank. Simon reports Bubble Gum seeds produce a stable, uniform grow of strong, sturdy plants with thick stems. It lists the strain as both an outdoor and indoor cultivar, with an indoor flowering time of 56-63 days. It’s said to emit a sweet, bubble gum fragrance and carry a prominent strawberry flavor when it comes from feminized seeds. 
",,"Serious Seeds, T.H. Seeds, Cerebral Seeds",,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/040/avatar/original/1548297208-180211F_47220_Bubblegum_1.jpg,https://images.weedmaps.com/strains/000/000/040/hero/original/1581016859-BubbleGum_DL.jpg,[],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}, {'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}]","['Euphoric', 'Focused', 'Relaxed']","['Diesel', 'Berry', 'Citrus']",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Candyland,candyland,sativa,"Candyland (aka Kandyland) is a Sativa-leaning cross between a male Granddaddy Purple and a female Bay Platinum Cookies (which is more commonly known as Platinum GSC). 

Created by Northern California’s Ken Estes, Candyland produces thin sun leaves with tight, internodal spacing and dense buds that are known for resin content. The strain typically finishes her flowering cycle within 8-9 weeks of the 12/12 light cycle switch, while outdoor cultivators must wait until early October in the Northern Hemisphere, early April in the Southern Hemisphere, before harvesting. 

A gold winner at Denver’s 2012 KushCon event, Candyland took home the first-place trophy for best Sativa. 
",,Ken Estes,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/041/avatar/original/1548441705-011018_53494_Candyland_SAF_1.jpg,https://images.weedmaps.com/strains/000/000/041/hero/original/1581016895-CandyLand.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}]","[{'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}, {'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}]","['Energetic', 'Happy', 'Creative']","['Apple', 'Blueberry', 'Sweet']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Cannalope Haze,cannalope-haze,hybrid,"Coming from DNA Genetics in Amsterdam, Cannalope Haze is a cross between Haze Brothers and a Mexican Sativa landrace from Michoacan. The result has a melon-tinged flavor — hence the name. The 8-week flowering period helps make this a desirable strain that produces an above average yield.",,DNA Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/407/avatar/original/1559932375-180216_49665_CannalopeHaze_1.jpg,https://images.weedmaps.com/strains/000/000/407/hero/original/1559932375-180216_49665_CannalopeHaze_1.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}]","['Energetic', 'Hungry', 'Creative']","['Citrus', 'Earthy', 'Sweet']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Cannatonic,cannatonic,hybrid,"Also known as the CBD Queen, Cannatonic is a hybrid from Spain’s Resin Seeds. Reportedly introduced around 2008, and among the first high-CBD strain, Cannatonic is a cross of Reina Madre and NYC Diesel. 

The strain took 3rd Sativa at the 2008 High Times Cannabis Cup and is primarily recommended for medicinal use. The seed bank offers three main phenotypes of the strain — one with a 1:1 THC-to-CBD ratio, one with high CBD and low THC and one with a high THC-to-CBD ratio.

It spawned several notable phenotypes, including Cannatonic #4, Cannatonic X and Cannatonic B, and Highlo, a Cannatonic IBL from House of the Great Gardener. One of the earliest phenotypes to carry its own name, SuperCBDx, was developed by breeder PJ after he contracted a serious illness and focused on high-CBD strains, which are commonly used for medicinal purposes. From there, it was reportedly refined by Spanish seed bank Genofarm, whose version boasts a 26:1 CBD-to-THC ratio. 

Cannatonic has also served as the genetic base for several CBD-rich hybrids including Cancer’s Nightmare (Cannatonic and White Nightmare) from Sin City Seeds, CannaBerry (Cannatonic and Blackberry) from Apothecary Genetics, Hawkeye (Cannatonic and Mt. Rainer) from RedEyed Genetics, Hazy Med CBD (Super Silver Haze, Skunk #1 and Cannatonic) from Poppa Pain Strains, and VCDC from Moxie Seeds. Resin Seeds’ own Dieseltonic is a backcrossing of Cannatonic and NYC Diesel, and has the same CBD potential as Cannatonic.

Cherry Wine and The Wife, two hemp strains commonly grown in the USA, are also Cannatonic hybrids. Resin Seeds estimates that 80% or more of all American, Swiss, and Italian grown hemp varieties include Cannatonic in their lineage.  

When cultivating Cannatonic, its breeder reports Indica-like growth patterns and a 63-70 day flowering period. There’s minimal genetic variation, according to tests from Phylos Bioscience. Resin Seeds also reports the strain is both pest- and powdery mildew-resistant and recommends indoor growing with a light source set higher than usual over the plants. Resin Seeds also reports that Cannatonic’s aromas range from strawberry, cherry, mandarin peel, and grape to haze and diesel; with myrcene being the strain’s dominant terpene. Cannatonic won 3rd Place in the Sativa category at the 2008 High Times Cannabis Cup. ",,"Resin Seeds, Resin Seeds Cannatonic Grow Guide, Phylos Bioscience",,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/043/avatar/original/1557959046-171003_49264_Cannatonic_1.jpg,https://images.weedmaps.com/strains/000/000/043/hero/original/1583431965-Cannatonic_Strain_BR.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Energetic', 'Creative', 'Focused']","['Earthy', 'Flowery', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Champagne Kush,champagne-kush,hybrid,"The perfect strain for a stoner’s New Year’s Eve celebration, Champagne Kush (also referred to as Champagne) is a popular hybrid strain with relatively muddy origins. Some sources claim this strain to be a cross between Super Silver Haze and Pot of Gold, while others have stated that Champagne Kush is a cross between a Hashplant and Kush that was pollinated with a male Burmese plant.  

The cannabis seed bank Seedism claims to have feminized Champagne Kush seeds from Super Silver Haze and Pot of Gold. This particular cultivar is said to produce high yields following a 10-week flowering cycle. Caramel and citrusy are common descriptors for the aroma of Champagne Kush, while the flavor is often reported as earthy and sweet.  

One sample of Champagne Kush analyzed by the cannabis testing lab Analytical 360 discovered THC levels of less than 17%, along with a terpene profile primarily dominated by linalool, which can also be derived from flowers and spice plants, as well as alpha-pinene, an herbaceous terpenoid that is considered the most abundant in nature. ",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/598/avatar/original/1564689494-171130_45584_Champagne_Kush_1.jpg,https://images.weedmaps.com/strains/000/000/598/hero/original/1564689494-171130_45584_Champagne_Kush_1.jpg,[],"[{'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': '14fddaf3-5d91-46b1-9d84-f48f7e6496c4', 'type': 'tag', 'name': 'Grapefruit'}, {'id': 'd2251529-4c0b-46c7-94c7-944f9c6eeeea', 'type': 'tag', 'name': 'Tropical'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}]","['Aroused', 'Creative', 'Euphoric']","['Grapefruit', 'Tropical', 'Berry']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Cheesecake,cheesecake,hybrid,"Originally developed in the Netherlands, Cheesecake is a strain with mysterious origins. This strain is a cross between The Cheese and an unknown indica. While the earthy and cheese-like musk are the predominant aromas, there is a kick of sweetness that lingers as well. This strain is also characterized by its thick bud structure and red hair.","Cheesecake can be grown indoors or outdoors. The flowering time can be as short as 6 weeks which, combined with the plant's ability to thrive in less than ideal conditions, makes this a great strain for beginner growers.",,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': 'ac9dd97b-eecf-4153-9117-ec2bed7d7502', 'type': 'tag', 'name': 'Lavender'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}, {'id': '3a810517-86b4-4534-9e24-0f6d8d0ba6c0', 'type': 'tag', 'name': 'Blue Cheese'}]","['Hungry', 'Uplifted', 'Euphoric']","['Lavender', 'Berry', 'Blue Cheese']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Chemdawg 91,chemdawg-91,hybrid,"Chemdawg 91 is reportedly one of four seeds sprouted by a Grateful Dead fan named Chemdog in 1991. The others are called Chem’s Sister, Chemdawg D, and an unknown fourth that was disposed of, according to several sources. Chemdawg 91, also known as Chem 91, 91 Chem, and Chemdawg 91 Skunk VA, is descended from an unknown lineage. Like its kin, this strain is commonly said to have a strong aroma of diesel, pine, and citrus with similar tastes.

",Chemdawg 91 plants tend to grow short and are ready for harvest in seven weeks. Chemdawg 91 plants produce high yields of densely packed bud structures that are coated with copious amounts of resin and spotted with dark green leaves. Reported clones and seeds of Chemdawg 91 are available for sale from several online seed banks and clone shops.,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/744/avatar/original/1566589091-180201_6228_91Chemdawg_1.jpg,https://images.weedmaps.com/strains/000/000/744/hero/original/1566589091-180201_6228_91Chemdawg_1.jpg,[],"[{'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}]","['Hungry', 'Euphoric', 'Focused']","['Diesel', 'Flowery', 'Lemon']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Chemdog,chemdog,hybrid,"Chemdog, or Chemdawg, was created in the early 1990s in the parking lot of a Grateful Dead concert. 

Dead concerts had a reputation for being trade centers for cannabis cultivars, and during this particular show, a breeder named Chem purchased an ounce of Dogbud from fellow growers P-Bud and Joe Brand. The flower -- which supposedly originated along the California-Oregon border -- tasted so strongly of chemicals that Joe Brand nicknamed it Chem. Chem (the breeder) combined the two names, and Chemdog was the result.

Following the Grateful Dead tour, Chem popped Chemdog the seeds and created three phenotypes. The most famous was Chem 91, which became an instant success and served as the parent strain for some of the most popular cultivars of the past 25 years.

Today’s Chemdawg is a clone of the original Chem 91 strain. It’s bred by Humboldt Seed Organization as a phenotype with both Indica and sativa characteristics. Indoor growers can expect flowering within 65-to- 70 days. Seeds produce medium-sized plants with thin, fan leaves and spicy, green, fluffy buds. Chemdawg does best when grown outdoors in a dry, sunny Mediterranean climate.",,Humboldt Seed Organization,,,9.0,21.8,0.0,0.5,,False,https://images.weedmaps.com/strains/000/000/048/avatar/original/1546639938-I0BglH4LQZmeimYM3YMC_180207_53586_ChemDawg_1.jpg,https://images.weedmaps.com/strains/000/000/048/hero/original/1587165957-Chemdog_Strain_BR_-1.jpg,['Chemdawg'],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': 'd243ee93-f3c7-4a3f-8e97-e1118bc88192', 'type': 'tag', 'name': 'Skunk'}]","['Energetic', 'Happy', 'Euphoric']","['Earthy', 'Flowery', 'Skunk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
